Time,UserName,Tweet_text,All_Hashtags,Retweet_count,Like_count,Followers_count,Description,Hour_of_Post,Day_of_Week,Month,Year,Minute_of_Post,Second_of_Post,Is_Weekend,cleaned_Tweet_text,cleaned_description,engagement_score,engagement_rate
2025-02-12 14:18:06+00:00,GorhamRubi52281,"Breaking News  Join the X Token Presale 

 Link in pin    

Invited users                       DGBXX",[],0,0,0,Not specified,14,2,2,2025,18,6,False, breaking news join the x token presale link in pin invited users dgbxx, not specified,0,0.0
2025-02-12 14:18:06+00:00,GorhamRubi52281,"Breaking News  Join the X Token Presale 

 Link in pin    

Invited users                       UW34W",[],0,0,0,Not specified,14,2,2,2025,18,6,False, breaking news join the x token presale link in pin invited users uw34w, not specified,0,0.0
2025-02-12 14:18:06+00:00,GorhamRubi52281,"Breaking News  Join the X Token Presale 

 Link in pin    

Invited users                       LCMNT",[],0,0,0,Not specified,14,2,2,2025,18,6,False, breaking news join the x token presale link in pin invited users lcmnt, not specified,0,0.0
2025-02-12 14:18:06+00:00,GorhamRubi52281,"Breaking News  Join the X Token Presale 

 Link in pin    

Invited users                       UVJWN",[],0,0,0,Not specified,14,2,2,2025,18,6,False, breaking news join the x token presale link in pin invited users uvjwn, not specified,0,0.0
2025-02-12 14:18:06+00:00,GorhamRubi52281,"Breaking News  Join the X Token Presale 

 Link in pin    

Invited users                       OFOZS",[],0,0,0,Not specified,14,2,2,2025,18,6,False, breaking news join the x token presale link in pin invited users ofozs, not specified,0,0.0
2025-02-12 14:18:06+00:00,GorhamRubi52281,"Breaking News  Join the X Token Presale 

 Link in pin    

Invited users                       CFONU",[],0,0,0,Not specified,14,2,2,2025,18,6,False, breaking news join the x token presale link in pin invited users cfonu, not specified,0,0.0
2025-02-12 14:18:06+00:00,GorhamRubi52281,"Breaking News  Join the X Token Presale 

 Link in pin    

Invited users                       PKJPJ",[],0,0,0,Not specified,14,2,2,2025,18,6,False, breaking news join the x token presale link in pin invited users pkjpj, not specified,0,0.0
2025-02-12 14:18:06+00:00,GorhamRubi52281,"Breaking News  Join the X Token Presale 

 Link in pin    

Invited users                       VYTOD",[],0,0,0,Not specified,14,2,2,2025,18,6,False, breaking news join the x token presale link in pin invited users vytod, not specified,0,0.0
2025-02-12 14:18:06+00:00,GorhamRubi52281,"Breaking News  Join the X Token Presale 

 Link in pin    

Invited users                       FPFZT",[],0,0,0,Not specified,14,2,2,2025,18,6,False, breaking news join the x token presale link in pin invited users fpfzt, not specified,0,0.0
2025-02-12 14:18:06+00:00,GorhamRubi52281,"Breaking News  Join the X Token Presale 

 Link in pin    

Invited users                       BXAYJ",[],0,0,0,Not specified,14,2,2,2025,18,6,False, breaking news join the x token presale link in pin invited users bxayj, not specified,0,0.0
2025-02-12 14:18:06+00:00,GorhamRubi52281,"Breaking News  Join the X Token Presale 

 Link in pin    

Invited users                       OXGTI",[],0,0,0,Not specified,14,2,2,2025,18,6,False, breaking news join the x token presale link in pin invited users oxgti, not specified,0,0.0
2025-02-12 14:18:06+00:00,GorhamRubi52281,"Breaking News  Join the X Token Presale 

 Link in pin    

Invited users                       BDXA6",[],0,0,0,Not specified,14,2,2,2025,18,6,False, breaking news join the x token presale link in pin invited users bdxa6, not specified,0,0.0
2025-02-12 14:18:06+00:00,GorhamRubi52281,"Breaking News  Join the X Token Presale 

 Link in pin    

Invited users                       LWXHB",[],0,0,0,Not specified,14,2,2,2025,18,6,False, breaking news join the x token presale link in pin invited users lwxhb, not specified,0,0.0
2025-02-12 14:18:06+00:00,GorhamRubi52281,"Breaking News  Join the X Token Presale 

 Link in pin    

Invited users                       WGSLU",[],0,0,0,Not specified,14,2,2,2025,18,6,False, breaking news join the x token presale link in pin invited users wgslu, not specified,0,0.0
2025-02-12 14:18:06+00:00,GorhamRubi52281,"Breaking News  Join the X Token Presale 

 Link in pin    

Invited users                       OCCNU",[],0,0,0,Not specified,14,2,2,2025,18,6,False, breaking news join the x token presale link in pin invited users occnu, not specified,0,0.0
2025-02-12 14:18:06+00:00,GorhamRubi52281,"Breaking News  Join the X Token Presale 

 Link in pin    

Invited users                       RZBGT",[],0,0,0,Not specified,14,2,2,2025,18,6,False, breaking news join the x token presale link in pin invited users rzbgt, not specified,0,0.0
2025-02-12 14:18:06+00:00,GorhamRubi52281,"Breaking News  Join the X Token Presale 

 Link in pin    

Invited users                       HMIRG",[],0,0,0,Not specified,14,2,2,2025,18,6,False, breaking news join the x token presale link in pin invited users hmirg, not specified,0,0.0
2025-02-12 14:18:06+00:00,GorhamRubi52281,"Breaking News  Join the X Token Presale 

 Link in pin    

Invited users                       DMMYP",[],0,0,0,Not specified,14,2,2,2025,18,6,False, breaking news join the x token presale link in pin invited users dmmyp, not specified,0,0.0
2025-02-12 14:18:06+00:00,GorhamRubi52281,"Breaking News  Join the X Token Presale 

 Link in pin    

Invited users                       OIHUO",[],0,0,0,Not specified,14,2,2,2025,18,6,False, breaking news join the x token presale link in pin invited users oihuo, not specified,0,0.0
2025-02-12 14:18:06+00:00,GorhamRubi52281,"Breaking News  Join the X Token Presale 

 Link in pin    

Invited users                       RGFRY",[],0,0,0,Not specified,14,2,2,2025,18,6,False, breaking news join the x token presale link in pin invited users rgfry, not specified,0,0.0
2025-02-12 14:18:06+00:00,GorhamRubi52281,"Breaking News  Join the X Token Presale 

 Link in pin    

Invited users                       1BLAU",[],0,0,0,Not specified,14,2,2,2025,18,6,False, breaking news join the x token presale link in pin invited users 1blau, not specified,0,0.0
2025-02-12 14:18:06+00:00,GorhamRubi52281,"Breaking News  Join the X Token Presale 

 Link in pin    

Invited users                       VCYW6",[],0,0,0,Not specified,14,2,2,2025,18,6,False, breaking news join the x token presale link in pin invited users vcyw6, not specified,0,0.0
2025-02-12 14:18:06+00:00,GorhamRubi52281,"Breaking News  Join the X Token Presale 

 Link in pin    

Invited users                       QVATG",[],0,0,0,Not specified,14,2,2,2025,18,6,False, breaking news join the x token presale link in pin invited users qvatg, not specified,0,0.0
2025-02-12 14:18:06+00:00,GorhamRubi52281,"Breaking News  Join the X Token Presale 

 Link in pin    

Invited users                       EKUOK",[],0,0,0,Not specified,14,2,2,2025,18,6,False, breaking news join the x token presale link in pin invited users ekuok, not specified,0,0.0
2025-02-12 14:18:06+00:00,GorhamRubi52281,"Breaking News  Join the X Token Presale 

 Link in pin    

Invited users                       OQFYL",[],0,0,0,Not specified,14,2,2,2025,18,6,False, breaking news join the x token presale link in pin invited users oqfyl, not specified,0,0.0
2025-02-12 14:18:06+00:00,GorhamRubi52281,"Breaking News  Join the X Token Presale 

 Link in pin    

Invited users                       GS3YL",[],0,0,0,Not specified,14,2,2,2025,18,6,False, breaking news join the x token presale link in pin invited users gs3yl, not specified,0,0.0
2025-02-12 14:18:06+00:00,GorhamRubi52281,"Breaking News  Join the X Token Presale 

 Link in pin    

Invited users                       QPVZU",[],0,0,0,Not specified,14,2,2,2025,18,6,False, breaking news join the x token presale link in pin invited users qpvzu, not specified,0,0.0
2025-02-12 14:18:06+00:00,GorhamRubi52281,"Breaking News  Join the X Token Presale 

 Link in pin    

Invited users                       VWCUH",[],0,0,0,Not specified,14,2,2,2025,18,6,False, breaking news join the x token presale link in pin invited users vwcuh, not specified,0,0.0
2025-02-12 14:18:06+00:00,GorhamRubi52281,"Breaking News  Join the X Token Presale 

 Link in pin    

Invited users                       YCON5",[],0,0,0,Not specified,14,2,2,2025,18,6,False, breaking news join the x token presale link in pin invited users ycon5, not specified,0,0.0
2025-02-12 14:18:06+00:00,GorhamRubi52281,"Breaking News  Join the X Token Presale 

 Link in pin    

Invited users                       TFXPE",[],0,0,0,Not specified,14,2,2,2025,18,6,False, breaking news join the x token presale link in pin invited users tfxpe, not specified,0,0.0
2025-02-12 14:18:06+00:00,GorhamRubi52281,"Breaking News  Join the X Token Presale 

 Link in pin    

Invited users                       2NE4M",[],0,0,0,Not specified,14,2,2,2025,18,6,False, breaking news join the x token presale link in pin invited users 2ne4m, not specified,0,0.0
2025-02-12 14:18:06+00:00,GorhamRubi52281,"Breaking News  Join the X Token Presale 

 Link in pin    

Invited users                       XZZHG",[],0,0,0,Not specified,14,2,2,2025,18,6,False, breaking news join the x token presale link in pin invited users xzzhg, not specified,0,0.0
2025-02-12 14:18:06+00:00,GorhamRubi52281,Brentford owner Matthew Benham has revealed what he believes has been important in the success of both the Bees and his former club FC Midtjylland,[],0,0,0,Not specified,14,2,2,2025,18,6,False, brentford owner matthew benham has revealed what he believes has been important in the success of both the bees and his former club fc midtjylland, not specified,0,0.0
2025-02-12 14:18:06+00:00,GorhamRubi52281,"Breaking News  Join the X Token Presale 

 Link in pin    

Invited users                       XIXUY",[],0,0,0,Not specified,14,2,2,2025,18,6,False, breaking news join the x token presale link in pin invited users xixuy, not specified,0,0.0
2025-02-12 14:18:06+00:00,GorhamRubi52281,"Breaking News  Join the X Token Presale 

 Link in pin    

Invited users                       CZIDU",[],0,0,0,Not specified,14,2,2,2025,18,6,False, breaking news join the x token presale link in pin invited users czidu, not specified,0,0.0
2025-02-12 14:18:06+00:00,GorhamRubi52281,"Breaking News  Join the X Token Presale 

 Link in pin    

Invited users                       DRGJK",[],0,0,0,Not specified,14,2,2,2025,18,6,False, breaking news join the x token presale link in pin invited users drgjk, not specified,0,0.0
2025-02-12 14:18:06+00:00,GorhamRubi52281,"Breaking News  Join the X Token Presale 

 Link in pin    

Invited users                       RITCX",[],0,0,0,Not specified,14,2,2,2025,18,6,False, breaking news join the x token presale link in pin invited users ritcx, not specified,0,0.0
2025-02-12 14:18:06+00:00,GorhamRubi52281,"Breaking News  Join the X Token Presale 

 Link in pin    

Invited users                       TGKNX",[],0,0,0,Not specified,14,2,2,2025,18,6,False, breaking news join the x token presale link in pin invited users tgknx, not specified,0,0.0
2025-02-12 14:18:06+00:00,GorhamRubi52281,"Breaking News  Join the X Token Presale 

 Link in pin    

Invited users                       WLDEV",[],0,0,0,Not specified,14,2,2,2025,18,6,False, breaking news join the x token presale link in pin invited users wldev, not specified,0,0.0
2025-02-12 17:17:30+00:00,xnakagawa52165,"MOON 

THIS TRADER MAKE 200 300  PER WEEK    

 Welcome   

EcR6QMeL",['MOON'],0,0,0,Not specified,17,2,2,2025,17,30,False, moon this trader make 200 300 per week welcome ecr6qmel, not specified,0,0.0
2025-02-12 17:17:30+00:00,xnakagawa52165,"MOON 

MAKE 200 300  PER WEEK    

 Welcome   

Ke7fS9io",['MOON'],0,0,0,Not specified,17,2,2,2025,17,30,False, moon make 200 300 per week welcome ke7fs9io, not specified,0,0.0
2025-02-12 17:17:30+00:00,xnakagawa52165,"MOON 

HOT HOT earn CASH with OUR crypto pump    

 Welcome   

DrfxIdmN",['MOON'],0,0,0,Not specified,17,2,2,2025,17,30,False, moon hot hot earn cash with our crypto pump welcome drfxidmn, not specified,0,0.0
2025-02-12 17:17:30+00:00,xnakagawa52165,Gee could be Vance is meeting with world leaders to bring about US dominance in AI  He did an amazing speech everyone should hear  I would think a representative in Congress would know this  I mean you do follow what s going on in the world don t you,[],0,0,0,Not specified,17,2,2,2025,17,30,False, gee could be vance is meeting with world leaders to bring about us dominance in ai he did an amazing speech everyone should hear i would think a representative in congress would know this i mean you do follow what s going on in the world don t you, not specified,0,0.0
2025-02-12 17:17:30+00:00,xnakagawa52165,A garden date or the museum of natural science,[],0,0,0,Not specified,17,2,2,2025,17,30,False, a garden date or the museum of natural science, not specified,0,0.0
2025-02-12 17:17:30+00:00,xnakagawa52165,"Hey there  Twitter  I m passionate about crypto and personal growth 
Get ready for daily updates on blockchain  trading strategies  and boosting productivity 
Let s achieve more together  Drop a   if you re into crypto",[],0,0,0,Not specified,17,2,2,2025,17,30,False, hey there twitter i m passionate about crypto and personal growth get ready for daily updates on blockchain trading strategies and boosting productivity let s achieve more together drop a if you re into crypto, not specified,0,0.0
2025-02-12 17:17:30+00:00,xnakagawa52165,Please read our   statement about the pending possible trade war between Canada and the US  and how this may impact our Health Systems on both sides of the boarder,[],0,0,0,Not specified,17,2,2,2025,17,30,False, please read our statement about the pending possible trade war between canada and the us and how this may impact our health systems on both sides of the boarder, not specified,0,0.0
2025-02-12 17:17:30+00:00,xnakagawa52165,I hope the negotiations are successful  The war needs to end ASAP,[],0,0,0,Not specified,17,2,2,2025,17,30,False, i hope the negotiations are successful the war needs to end asap, not specified,0,0.0
2025-02-12 17:17:30+00:00,xnakagawa52165,"And is that the work of Blockchain   

U no Sabi anything",[],0,0,0,Not specified,17,2,2,2025,17,30,False, and is that the work of blockchain u no sabi anything, not specified,0,0.0
2025-02-12 17:17:30+00:00,xnakagawa52165,Looking to take your project to the next level   I have a strong community of real investors and buyers ready to engage  DM me now   for the best promotions,[],0,0,0,Not specified,17,2,2,2025,17,30,False, looking to take your project to the next level i have a strong community of real investors and buyers ready to engage dm me now for the best promotions, not specified,0,0.0
2025-02-12 17:17:30+00:00,xnakagawa52165,Looks like the AI agents are getting a bit too autonomous      s decentralized network could help train them to play nice  Time to put PublicAI s expertise to the test   let s see how far we can push the boundaries of AI control,[],0,0,0,Not specified,17,2,2,2025,17,30,False, looks like the ai agents are getting a bit too autonomous s decentralized network could help train them to play nice time to put publicai s expertise to the test let s see how far we can push the boundaries of ai control, not specified,0,0.0
2025-02-12 17:17:30+00:00,xnakagawa52165,"AI Share delivers optimized GPU power and a thriving ecosystem for developers to innovate and succeed  Contribute  earn  and collaborate in a community driving AI forward 

 AIShare  AI  DeFi  Sol  TON","['AIShare,', 'AI,', 'DeFi,', 'Sol,', 'TON']",0,0,0,Not specified,17,2,2,2025,17,30,False, ai share delivers optimized gpu power and a thriving ecosystem for developers to innovate and succeed contribute earn and collaborate in a community driving ai forward aishare ai defi sol ton, not specified,0,0.0
2025-02-12 17:17:30+00:00,xnakagawa52165,"Breaking  US President Donald Trump and Russian President Vladimir Putin spoke on phone  US President Donald Trump is going to visit Russia and Russian President Vladimir Putin is going to visit America 
The war in Ukraine is ending 

 USA  DonaldTrump  Russia  Putin","['USA,', 'DonaldTrump,', 'Russia,', 'Putin']",0,0,0,Not specified,17,2,2,2025,17,30,False, breaking us president donald trump and russian president vladimir putin spoke on phone us president donald trump is going to visit russia and russian president vladimir putin is going to visit america the war in ukraine is ending usa donaldtrump russia putin, not specified,0,0.0
2025-02-12 17:17:30+00:00,xnakagawa52165,The most obvious proxy war plot since day 1 if you have read a single history book,[],0,0,0,Not specified,17,2,2,2025,17,30,False, the most obvious proxy war plot since day 1 if you have read a single history book, not specified,0,0.0
2025-02-12 17:17:30+00:00,xnakagawa52165,Public speaking is not his thing  Maybe he should let Chatgpt   nvm,[],0,0,0,Not specified,17,2,2,2025,17,30,False, public speaking is not his thing maybe he should let chatgpt nvm, not specified,0,0.0
2025-02-12 17:17:29+00:00,xnakagawa52165,"The Purpose of Orochi Network  

Orochi Network is built to solve blockchain s biggest challenges  scalability  security  and efficiency  With ZK rollups  high speed oracles  and modular infrastructure  we empower developers to build the future of Web3 without limits",[],0,0,0,Not specified,17,2,2,2025,17,29,False, the purpose of orochi network orochi network is built to solve blockchain s biggest challenges scalability security and efficiency with zk rollups high speed oracles and modular infrastructure we empower developers to build the future of web3 without limits, not specified,0,0.0
2025-02-12 17:17:29+00:00,xnakagawa52165,PublicAI s decentralized workforce is the real MVP  generating high quality AI data while keeping the AI coin party going,[],0,0,0,Not specified,17,2,2,2025,17,29,False, publicai s decentralized workforce is the real mvp generating high quality ai data while keeping the ai coin party going, not specified,0,0.0
2025-02-12 17:17:29+00:00,xnakagawa52165,"DOGE Subcommittee Chairwoman Greene Opens First Hearing with a Vow to Fight the War on Waste   United States House Committee on Oversight and Accountability  

 The Democrats are trying to block evidence that could incriminate them",[],0,0,0,Not specified,17,2,2,2025,17,29,False, doge subcommittee chairwoman greene opens first hearing with a vow to fight the war on waste united states house committee on oversight and accountability the democrats are trying to block evidence that could incriminate them, not specified,0,0.0
2025-02-12 17:17:29+00:00,xnakagawa52165,Well you see here   SpaceX actually accomplished things   They are the ones getting those astronauts off the ISS  Satellites  exploration  Cancer research has not come up with anything  Just money into big pharma and their donors,[],0,0,0,Not specified,17,2,2,2025,17,29,False, well you see here spacex actually accomplished things they are the ones getting those astronauts off the iss satellites exploration cancer research has not come up with anything just money into big pharma and their donors, not specified,0,0.0
2025-02-12 17:17:29+00:00,xnakagawa52165,"A behind the curtain look at unreleased products 

And recognizing it will be because AI is abused and lied about by people in a position to gain because of it",[],0,0,0,Not specified,17,2,2,2025,17,29,False, a behind the curtain look at unreleased products and recognizing it will be because ai is abused and lied about by people in a position to gain because of it, not specified,0,0.0
2025-02-12 17:17:29+00:00,xnakagawa52165,"Can AI save the environment while straining its resources 

AI has proven to be a double edged sword for climate research  but a UK laboratory could have the solution 

More  gt  gt   

 AI  ClimateResearch  Environment","['AI,', 'ClimateResearch,', 'Environment']",0,0,0,Not specified,17,2,2,2025,17,29,False, can ai save the environment while straining its resources ai has proven to be a double edged sword for climate research but a uk laboratory could have the solution more gt gt ai climateresearch environment, not specified,0,0.0
2025-02-12 17:17:29+00:00,xnakagawa52165,SHAKEY is giving devs the ultimate AI toolbox  AI chatbots  mobile wallets  automated Twitter bots  This is next gen tech  and it s still early        ShakeyOS  AIForDevs  MoonMission,"['ShakeyOS,', 'AIForDevs,', 'MoonMission']",0,0,0,Not specified,17,2,2,2025,17,29,False, shakey is giving devs the ultimate ai toolbox ai chatbots mobile wallets automated twitter bots this is next gen tech and it s still early shakeyos aifordevs moonmission, not specified,0,0.0
2025-02-12 17:17:29+00:00,xnakagawa52165,Now more than ever people need to use some common sense and stop trusting  the experts  who are  here to help    After going through my husband s cancer diagnosis and amazing his doctors with his recovery  stamina and good health during his treatment  we do our own research,[],0,0,0,Not specified,17,2,2,2025,17,29,False, now more than ever people need to use some common sense and stop trusting the experts who are here to help after going through my husband s cancer diagnosis and amazing his doctors with his recovery stamina and good health during his treatment we do our own research, not specified,0,0.0
2025-02-12 17:17:29+00:00,xnakagawa52165,Hopefully  Please keep up your good analysis with skepticism  Tulsi is a war supporter  Hoping for better but predicting little will change b c she has flipped her positions so many times  How disappointed will we be with compromises she promised Congress to get the votes,[],0,0,0,Not specified,17,2,2,2025,17,29,False, hopefully please keep up your good analysis with skepticism tulsi is a war supporter hoping for better but predicting little will change b c she has flipped her positions so many times how disappointed will we be with compromises she promised congress to get the votes, not specified,0,0.0
2025-02-12 17:17:29+00:00,xnakagawa52165,Hold  CNR  and let your investment work for you  Centricswap  CNS  CNR  CentricWarriors  cryptocurrency  passiveincome,"['Centricswap,', 'CentricWarriors,', 'cryptocurrency,', 'passiveincome']",0,0,0,Not specified,17,2,2,2025,17,29,False, hold cnr and let your investment work for you centricswap cns cnr centricwarriors cryptocurrency passiveincome, not specified,0,0.0
2025-02-12 17:17:29+00:00,xnakagawa52165,You really could give 2 shits about the war there huh  Just bash trump no matter what  Fukin loser,[],0,0,0,Not specified,17,2,2,2025,17,29,False, you really could give 2 shits about the war there huh just bash trump no matter what fukin loser, not specified,0,0.0
2025-02-12 17:17:28+00:00,xnakagawa52165,"Yap early  yap only  yap often 

  is connecting AI  attention and capital with Yaps 

Just claimed my social card and I m accumulating Yap points in real time 

Claim yours",[],0,0,0,Not specified,17,2,2,2025,17,28,False, yap early yap only yap often is connecting ai attention and capital with yaps just claimed my social card and i m accumulating yap points in real time claim yours, not specified,0,0.0
2025-02-12 17:17:28+00:00,xnakagawa52165,"today    

keep in mind 

while you re bullposting  I m over here setting up a bullish AI data strategy with    Let s make those charts sing",[],0,0,0,Not specified,17,2,2,2025,17,28,False, today keep in mind while you re bullposting i m over here setting up a bullish ai data strategy with let s make those charts sing, not specified,0,0.0
2025-02-12 17:17:28+00:00,xnakagawa52165,When you lose the war you get nothing in return,[],0,0,0,Not specified,17,2,2,2025,17,28,False, when you lose the war you get nothing in return, not specified,0,0.0
2025-02-12 17:17:28+00:00,xnakagawa52165,It s funny cuz lefties  Dems  were the losers of the civil war,[],0,0,0,Not specified,17,2,2,2025,17,28,False, it s funny cuz lefties dems were the losers of the civil war, not specified,0,0.0
2025-02-12 17:17:28+00:00,xnakagawa52165,"OMG   You re hopeless 

If anybody is in a  cult  it s you for not realizing we are David and you are Goliath 

Bookmark this and let s revisit in a year 

We probably are not that much alike and want the same things   I apparently have the benefit of multiple hours of research",[],0,0,0,Not specified,17,2,2,2025,17,28,False, omg you re hopeless if anybody is in a cult it s you for not realizing we are david and you are goliath bookmark this and let s revisit in a year we probably are not that much alike and want the same things i apparently have the benefit of multiple hours of research, not specified,0,0.0
2025-02-12 17:17:28+00:00,xnakagawa52165,Say goodbye to intermediaries    is building the next gen decentralized blockchain for a better tomorrow    Join now   SpurProtocol,['SpurProtocol'],0,0,0,Not specified,17,2,2,2025,17,28,False, say goodbye to intermediaries is building the next gen decentralized blockchain for a better tomorrow join now spurprotocol, not specified,0,0.0
2025-02-12 17:17:28+00:00,xnakagawa52165,I voted to end the war,[],0,0,0,Not specified,17,2,2,2025,17,28,False, i voted to end the war, not specified,0,0.0
2025-02-12 17:17:28+00:00,xnakagawa52165,"I m in the category of family who served for both countries and members who died in war   

Getting offended is a weak position in my opinion  so I wouldn t say that   

However like Harper  I d sooner live in poverty than surrender to this nonsensical 51st idea",[],0,0,0,Not specified,17,2,2,2025,17,28,False, i m in the category of family who served for both countries and members who died in war getting offended is a weak position in my opinion so i wouldn t say that however like harper i d sooner live in poverty than surrender to this nonsensical 51st idea, not specified,0,0.0
2025-02-12 17:17:28+00:00,xnakagawa52165,"Prz   is the smartest    wants Europe to fight it s own war 
To use US money for welfare of American citizens only 
foreign wars  amp  spending trillions has neither gained an inch of land to US nor gave US a superpower status as it was in the 90 s",[],0,0,0,Not specified,17,2,2,2025,17,28,False, prz is the smartest wants europe to fight it s own war to use us money for welfare of american citizens only foreign wars amp spending trillions has neither gained an inch of land to us nor gave us a superpower status as it was in the 90 s, not specified,0,0.0
2025-02-12 17:17:28+00:00,xnakagawa52165,Certain Nano Surface Technology Assets Developed by Nanovis Have Been Acquired by Medtronic,[],0,0,0,Not specified,17,2,2,2025,17,28,False, certain nano surface technology assets developed by nanovis have been acquired by medtronic, not specified,0,0.0
2025-02-12 17:17:28+00:00,xnakagawa52165,In what universe did the white house have the power to stop a war that Hamas and Israel both wanted,[],0,0,0,Not specified,17,2,2,2025,17,28,False, in what universe did the white house have the power to stop a war that hamas and israel both wanted, not specified,0,0.0
2025-02-12 17:17:28+00:00,xnakagawa52165,Click and DM  hi    to Join My Free Trading Community for timely analytics  signals  and private Mentorship,[],0,0,0,Not specified,17,2,2,2025,17,28,False, click and dm hi to join my free trading community for timely analytics signals and private mentorship, not specified,0,0.0
2025-02-12 17:17:28+00:00,xnakagawa52165,"The only hand you should be shaking is   

TON   DAO",[],0,0,0,Not specified,17,2,2,2025,17,28,False, the only hand you should be shaking is ton dao, not specified,0,0.0
2025-02-12 17:17:28+00:00,xnakagawa52165,Good question  I ll try tonight find time to research it  But I m confident from reading their reports  for example on the shortcomings of   s Kettner and Vine homeless shelter proposal  that the IBA truly is independent,[],0,0,0,Not specified,17,2,2,2025,17,28,False, good question i ll try tonight find time to research it but i m confident from reading their reports for example on the shortcomings of s kettner and vine homeless shelter proposal that the iba truly is independent, not specified,0,0.0
2025-02-12 17:17:28+00:00,xnakagawa52165,It make me feel good that steam and epic gameing comeing to next systems btw we can then play god of war and more of your games,[],0,0,0,Not specified,17,2,2,2025,17,28,False, it make me feel good that steam and epic gameing comeing to next systems btw we can then play god of war and more of your games, not specified,0,0.0
2025-02-12 17:17:27+00:00,xnakagawa52165,Crime for a good cause  waste for a good cause  rioting and destruction for a good cause  war with Russia for a good cause  lying for a good cause   I am starting to see a pattern here,[],0,0,0,Not specified,17,2,2,2025,17,27,False, crime for a good cause waste for a good cause rioting and destruction for a good cause war with russia for a good cause lying for a good cause i am starting to see a pattern here, not specified,0,0.0
2025-02-12 17:17:27+00:00,xnakagawa52165,After WW2 nationalism became synonymous with Nazism  amp  internationalism seemed like the path to world peace   amp  after 1990 when the Soviet Union collapsed  we got complacent  amp  assumed that we had won the Cold War  amp  it was over,[],0,0,0,Not specified,17,2,2,2025,17,27,False, after ww2 nationalism became synonymous with nazism amp internationalism seemed like the path to world peace amp after 1990 when the soviet union collapsed we got complacent amp assumed that we had won the cold war amp it was over, not specified,0,0.0
2025-02-12 17:17:27+00:00,xnakagawa52165,That s the whole reason this war is happening moron  that was always the deal with Russia  no NATO on their border  nato kept pushing all around them  Then we pulled off a coup and installed our own puppet  throwing over a democratically elected leader in Ukraine,[],0,0,0,Not specified,17,2,2,2025,17,27,False, that s the whole reason this war is happening moron that was always the deal with russia no nato on their border nato kept pushing all around them then we pulled off a coup and installed our own puppet throwing over a democratically elected leader in ukraine, not specified,0,0.0
2025-02-12 17:17:27+00:00,xnakagawa52165,Wonderful  We look forward to hearing the war in Ukraine has come to an end and that will worth celebration,[],0,0,0,Not specified,17,2,2,2025,17,27,False, wonderful we look forward to hearing the war in ukraine has come to an end and that will worth celebration, not specified,0,0.0
2025-02-12 17:17:27+00:00,xnakagawa52165,That s very good news  No war,[],0,0,0,Not specified,17,2,2,2025,17,27,False, that s very good news no war, not specified,0,0.0
2025-02-12 17:17:27+00:00,xnakagawa52165,NASA s two stuck astronauts may end up back on Earth a little sooner than planned,[],0,0,0,Not specified,17,2,2,2025,17,27,False, nasa s two stuck astronauts may end up back on earth a little sooner than planned, not specified,0,0.0
2025-02-12 17:17:27+00:00,xnakagawa52165,"You have absolutely nothing to worry about ever imagined an AI that feels personal   EVEAI adapt respond and connects in ways that feels   More than a chat bot it s a whole new  interaction 

X   

CA 0X05FE069626543842439EF90D9FA1633640C50CF1",[],0,0,0,Not specified,17,2,2,2025,17,27,False, you have absolutely nothing to worry about ever imagined an ai that feels personal eveai adapt respond and connects in ways that feels more than a chat bot it s a whole new interaction x ca 0x05fe069626543842439ef90d9fa1633640c50cf1, not specified,0,0.0
2025-02-12 17:17:27+00:00,xnakagawa52165,Whoa  diplomacy wins  Now  let s fuel AI with high quality data from PublicAI s 500k  contributors  ensuring accurate insights for a brighter future,[],0,0,0,Not specified,17,2,2,2025,17,27,False, whoa diplomacy wins now let s fuel ai with high quality data from publicai s 500k contributors ensuring accurate insights for a brighter future, not specified,0,0.0
2025-02-12 17:17:27+00:00,xnakagawa52165,Traitors    During WWII  they started war with cooperations with Germany with aggression on Poland 17 09 1939        we will never forget,[],0,0,0,Not specified,17,2,2,2025,17,27,False, traitors during wwii they started war with cooperations with germany with aggression on poland 17 09 1939 we will never forget, not specified,0,0.0
2025-02-12 17:17:27+00:00,xnakagawa52165,"Firstly  there s absolutely no way Trump wrote all of that  
Secondly there are open war crime arrest warrants from the International Criminal Court for Vladimir Putin  is Trump saying he would ignore that and allow a war criminal dictator to enter the United States",[],0,1,0,Not specified,17,2,2,2025,17,27,False, firstly there s absolutely no way trump wrote all of that secondly there are open war crime arrest warrants from the international criminal court for vladimir putin is trump saying he would ignore that and allow a war criminal dictator to enter the united states, not specified,1,1.0
2025-02-12 17:17:27+00:00,xnakagawa52165,ChatGPT,[],0,0,0,Not specified,17,2,2,2025,17,27,False, chatgpt, not specified,0,0.0
2025-02-12 17:17:26+00:00,xnakagawa52165,"7th call of the year with    

Today we talk about adoption  community and AI tools with    

Who else was here",[],0,0,0,Not specified,17,2,2,2025,17,26,False, 7th call of the year with today we talk about adoption community and ai tools with who else was here, not specified,0,0.0
2025-02-12 17:17:26+00:00,xnakagawa52165,1  What is a blockchain,[],0,1,0,Not specified,17,2,2,2025,17,26,False, 1 what is a blockchain, not specified,1,1.0
